,Song Name,Artist Name,Artist Popularity,Artist Genres,Artist Followers,Danceability,Energy,Track ID,Loudness,Speechiness,Acousticness,Tempo,Key,Instrumentalness,Lyrics,Popularity,Liveness,Valence,Time Signature List,Duration,Hit,Artist Hit
607,SMUCKERS,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.452,0.85,3v6SdZsS8zR6Go257tldbB,-2.945,0.342,0.0149,79.453,10,0.00367,im watchin freak geek trampoline floor im tryna pop mclaren vertical door nigga money money money money money aint motive whats name nobody know dont speak nigga important im focused say im nutty picnic basket short sandwich peanut butter boyce watkins faggot please come get said suck neck like hickey boy im sicky like hiv victim man nobody fuckin got banned new zealand whitey called demon terrorist god dammit couldnt believe ban kid country never fall never timber fucked parent child idol nigger clearly dont give fuck say could run shit back fuck loud pack fuck snapchat cherry bomb greatest fuckin album since day sound shit gon pop like nigga never round damn bout drop gas em thick exhaust young came quick hard beat dick soft aint lyin truth call simba beat hoof tyler creator sweatin jesus juice put fuckin cow level cause im raisin stake mom made promise section 8 ate steak section great cause thats level im nigga pas em plate ye dont like cause nike gave lot nigga check im nigga ever check nike richer white people black kid scarier black people idea nobody tell im headin feel like michael jordan scottie pippen wedding say im crazy thats best thing going,0,0.153,0.554,4,334363,0,1
608,KEEP DA O'S,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.494,0.596,0YOzUujSDOvSRahyn1Pkeb,-8.444,0.0772,0.00815,139.94,6,0.000229,nan,0,0.0666,0.205,3,248544,0,1
609,"OKAGA, CA ","Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.458,0.64,3QZY1nrt8MKrlnotFwRwcm,-4.515,0.0419,0.00197,145.94,2,0.03,let run away working earth dear really want girl heart stop pumping blood see try play cool girl youre special let move california right wing back dont girl know ready see eye nobody know wouldnt care forget baby let waste afternoon cause gonna go fly moon yeah anyway leave crew bring coat cause cold girl youre special think believe nice need earth rough im calling bluff,0,0.0782,0.205,4,397384,0,1
610,DEATHCAMP - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.608,0.537,4rD9WSFNt2LbhVcqZqa5rp,-6.686,0.289,0.0241,204.084,10,0.506,nan,0,0.112,0.563,4,192560,0,1
611,BUFFALO - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.496,0.606,3mWdvkm8RbMr1d5Q2Jk4N5,-5.148,0.0358,0.00235,168.345,2,0.607,nan,0,0.069,0.191,4,160173,0,1
612,PILOT - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.648,0.821,3qNiRhFYfEbuvWvzQQ5p7d,-2.32,0.0301,5.77E-05,109.995,8,0.747,nan,0,0.0647,0.526,4,209787,0,1
613,RUN - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.592,0.846,0JUwpmBTwaXjdMTCnI5eNX,-6.561,0.0417,0.00224,145.925,11,0.0411,nan,0,0.422,0.504,4,70413,0,1
614,FIND YOUR WINGS - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.62,0.328,3xLUgT2u1LGSFAI1hFSNJz,-9.564,0.0265,0.204,75.026,9,0.542,nan,0,0.0941,0.204,4,180613,0,1
615,CHERRY BOMB - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.742,0.861,5Sp0Qp4cmT5XXeJXfnrDAm,-2.671,0.0425,0.00194,133.897,7,0.837,nan,0,0.44,0.226,4,269853,0,1
616,BLOW MY LOAD - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.395,0.628,2J1ix1qlk9WjgQzV5gSpO7,-7.22,0.047,0.000154,74.114,1,0.0829,nan,0,0.296,0.213,4,176440,0,1
617,2SEATER - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.403,0.563,2svpV0Ja1LtGq6eE7Pysu9,-9.597,0.212,0.269,80.686,10,0.032,nan,0,0.442,0.145,3,410053,0,1
618,THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12  - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.467,0.79,3MNMl544W55Fphu1do513b,-8.056,0.25,0.00061,162.267,1,0.282,nan,0,0.113,0.0882,3,278240,0,1
619,FUCKING YOUNG / PERFECT - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.286,0.531,26jiz9ZZTRxYb0nnuWKyO0,-6.889,0.0327,0.0113,74.026,5,0.765,nan,0,0.114,0.105,4,401667,0,1
620,SMUCKERS - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.427,0.634,4x9qXC1n1x3v7tg4VD6xep,-4.972,0.0532,0.00632,151.412,7,0.916,nan,0,0.114,0.231,4,338173,0,1
621,KEEP DA O'S - Instrumental,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.559,0.435,7Il5uRy0f42P1hXMIfa6iG,-9.91,0.0355,0.00776,139.948,6,0.733,nan,0,0.0614,0.108,3,250707,0,1
622,"OKAGA, CA - Instrumental","Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.579,0.533,0wt8YgYZVAIi8OpVTB7PZ7,-5.495,0.0302,0.000694,145.966,2,0.877,nan,0,0.0653,0.152,4,396853,0,1
623,I Hate Everything,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.562,0.819,4O0DZk0LosUXjGXISVZ7KJ,-5.787,0.0315,0.000779,128.965,4,0,people havin fun aint havin none hate everyone dancin round music stupid im getting head bother hate style making frown making smile got cloud hanging head wish dead dont care cause im scared dont care hate everything dont like nothin dont wanna build bridge would rather watch fall youre beautiful girl cant stand sight beat,18,0.659,0.407,4,209547,0,0
624,Drinkin' Tonight,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.724,0.67,2uIHbGPZtzNwHbj20lc1ZD,-4.686,0.0419,0.036,149.92,0,0,drinkin tonight gonna go drinkin tonight girl dont get wrong like movin along love everything youre doin youll one got away cause youre always first say dont like stupid game youre always first play stop wastin time im guilty crime im goin downtown lose mind tonight drinkin tonight gonna go drinkin tonight,41,0.121,0.905,4,185893,0,0
625,Careless Whisper,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.69,0.722,2jgNMF4JYTS8dodci5JHd5,-4.942,0.0321,0.0281,77.009,2,1.22E-06,waste chance ive given im never gonna dance way danced youuu time never mend careless whisper good friend heart mind ignorance kind there comfort truth pain find im never gonna dance guilty foot got rhythm though easy pretend know youre fool,40,0.337,0.786,4,290667,0,0
626,The Way That I Like It,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.823,0.761,4Cb85RX7D32v86lHZNFKCt,-4.961,0.0323,0.00159,137.996,7,1.77E-06,there nothing keep looking back cuz shes way fine thats think dont care there nothing say make come way know id say anything couple drink cause dont care cause thats way like cause thats way like cause thats way like cause thats way like drink chop lot cigarette,26,0.0827,0.898,4,205707,0,0
627,Free,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.675,0.671,6ioBItdMSAiGvvhvUdu4XP,-5.769,0.0239,0.0351,94.998,1,0,thing dont fall apart theyve begun start would bring wish wasnt hard say right thing wish wing would come back set free maybe money bet would love maybe joke funny wouldnt think im bore rain come pouring would stay ride storm thing dont fall apart,18,0.177,0.556,4,187280,0,0
628,I'm Gonna Do,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.593,0.806,1R2lmvhHpmD7gvV3pl2a6a,-4.834,0.031,0.00465,99.898,9,0,tell way look im want wish could act like someone else got handle commentary youre gonna judge today thats ok go ahead youre gonna im gonna im gonna,14,0.265,0.456,4,206760,0,0
629,I'm Leavin',The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.455,0.724,3DuGkD1YuLYoh2mJ2xbkoI,-4.323,0.037,0.00522,174.91,5,3.18E-06,hey baby think im gonna stay treat way youre crazy dont act like wont leave id rather move street youre gonna lose tried conversation dont wanna talk thing try thing try stop fault cant see eye eye dont live friend dont wanna try wheel spinning youve got foot break dont know much take think im leavin cause itll make smile hey baby think im gonna stay treat way youre crazy dont act like wont leave id rather move street youre gonna lose youll one pay,24,0.297,0.717,4,217187,0,0
630,Fundamentalists,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.645,0.736,4Ny2rWObOmqpXi8be7SDqH,-3.973,0.0467,0.0505,72.972,11,2.34E-06,fundamentalist got wrong hair long likeness highness long long let focus similarity difference let tear instead throwing defense oh humanity ignorant senseless general consensus leaf defenseless watch problem grow,20,0.0889,0.831,4,181787,0,0
631,Stuck In The Middle,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.714,0.83,0xrGdHFH3ipB3uwF3UPUII,-4.294,0.0304,0.00559,110,2,0,nan,19,0.0609,0.723,4,219253,0,0
632,The Bottom Of The World,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.492,0.717,2HVAtYVuOTN3DjjrcaSQ2c,-4.883,0.0813,0.00417,73.209,9,0,came wave lasted day somebody pulled flame finally made water dove head first shallow wind fear im drowning swimming around sin surrounded upside grin empty house appears sun set world full regret feel like gone everything wrong youre bottom world feel like there one nowhere left go youve hit bottom world,20,0.093,0.755,4,205453,0,0
633,Puddles,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.713,0.792,5DVFwxsv4MInQxz23Ass1g,-4.66,0.0407,0.051,91.998,9,0,dont cry baby keep head know thing bad could get better try know youre fed dry cheek look better smile anyway world start brining ya call ill around cold rain gotta call name maybe cuddle see cryin puddle call ill show door woah woah woahh breathe well get together,20,0.197,0.753,4,148627,0,0
634,Without You,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.655,0.619,1KOOL9nYh0PHGozGmrXAUb,-5.271,0.0394,0.051,74.95,5,0,important call need know youre okay important thing need love get today dont want know bad feel without dont wanna know long last without dont wanna see future without dont wanna roam lonely world without time youre around reminds im alone,18,0.335,0.757,4,195987,0,0
635,Don't Be Afraid,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.609,0.752,0I8BPiee7UgQYh1bVvSKy9,-4.525,0.0275,0.01,83.965,9,0,nan,21,0.0988,0.588,4,212440,0,0
636,Postcards From Paradise,The Supervillains,41,"['modern ska punk', 'reggae rock', 'ska', 'ska punk']",18216,0.544,0.861,2aliRxRn3vAd9Hv7zJJBgk,-4.315,0.0332,0.00102,120.023,7,0,nan,14,0.227,0.664,4,174227,0,0
637,A New Day For Love,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.397,0.567,0WOi67WLZUFrxhwvnJqvVf,-8.177,0.0268,0.184,81.449,7,0.000642,new day planet new day sun shine doin new day love bad day nothin many people needin help keep land away greedy plunder,38,0.228,0.487,4,352760,0,0
638,Wolf Moon,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.532,0.243,0ZTdFYizgPlzFRiaEqXH98,-13.529,0.0383,0.472,107.84,7,0.000149,moon thank rising big sky im grateful parting cloud know heart broken big crow still flying sky herd elk roam upon meadow eagle soar across eye withstand thoughtless plundering,20,0.104,0.259,4,232573,0,0
639,People Want To Hear About Love,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.352,0.688,7Cgqb4BR32eXz6q0iDzA6t,-8.466,0.0274,0.224,130.277,0,8.59E-06,people want hear song love people want hear love dont talk chevron million going pipeline politician people want hear love dont talk beautiful fish deep blue sea dyin people want hear love people want hear love make feel right people want hear love people want hear people want hear love,19,0.151,0.584,4,380360,0,0
640,Big Box,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.424,0.698,0w8cpBO7ASD6bqIA0wDl2g,-7.992,0.0347,0.0566,123.952,0,0.00225,wonderco got money trouble break law balance fine benefit made business decision pay fine break law big fail rich jail live without cant theyre like cast vote one get excited citizen united street capital corporation taking control democracy crushed foot money flow free sky come along,20,0.103,0.514,4,497720,0,0
641,A Rock Star Bucks A Coffee Shop,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.565,0.534,5j6Nj4o9fKe9D25x0gMw0A,-8.567,0.0302,0.337,114.161,2,0.000841,dont like rock star buck coffee shop well better change station cause aint got yeah want cup coffee dont want gmo like start day without helping monsanto monsanto let farmer grow wanna grow,20,0.0873,0.774,4,300120,0,0
642,Workin' Man,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.299,0.848,0doHaooDiV5NWylUI6Zzbw,-5.772,0.0383,0.102,174.384,7,8.28E-06,nan,19,0.203,0.631,4,283253,0,0
643,Rules Of Change,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.447,0.622,71vrF8TZtvvChy8uWkAmmi,-10.998,0.0277,0.576,99.261,2,0.499,nan,17,0.151,0.44,4,279693,0,0
644,Monsanto Years,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.526,0.479,13zKr6QgQUJzKLOUWoa14C,-9.845,0.0272,0.618,144.57,5,0.00109,never know future hold shallow soil monsanto monsanto moon full seed sown farmer toil monsanto monsanto seed rise theyre ready pesticide roundup come brings poison tide monsanto monsanto farmer know he got grow sell monsanto monsanto sign deal gmos make life hell monsanto monsanto every year buy patented seed,20,0.103,0.452,4,466933,0,0
645,If I Don't Know,Neil Young,71,"['album rock', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",1136820,0.372,0.483,0Ajvkyeul0LIa1IrLUmk1T,-8.961,0.0278,0.439,57.68,7,0.149,nan,18,0.156,0.352,4,264507,0,0
646,Heart Blanche Intro,CeeLo Green,67,['pop rap'],300954,0.854,0.577,1Zum8W6g6P6denm7cZR3Sv,-5.415,0.0693,0.000302,123.992,5,0.000855,well take look eye youll see soul underneath celebrity skin im afraid open wider please guest come,16,0.0384,0.916,4,82493,0,0
647,Est. 1980s,CeeLo Green,67,['pop rap'],300954,0.653,0.95,6l3Gwqsv1yqlEhSfFPa0oD,-3.264,0.0358,0.000401,139.98,0,5.79E-05,turned id fall asleep clothes watching video night excited go sleep 9 year old watched solid gold everything alright sho nuff put something deep inside,22,0.115,0.905,4,211480,0,0
648,Mother May I,CeeLo Green,67,['pop rap'],300954,0.569,0.82,4XdET6zPBDKWLHYdZf83sg,-4.779,0.0461,0.0131,173.949,5,1.63E-05,mother may oh mother may wanna go outside tonight tell alright mother may mommy listen something wind keep calling im old enough answer want everything thats mine give need blessing cause baby born control itll help make home safely im still sure wanna live old mother may oh mother may wanna go outside tonight tell alright,22,0.219,0.596,3,299333,0,0
649,Working Class Heroes ,CeeLo Green,67,['pop rap'],300954,0.8,0.864,0jqC18IqSdsGpGlQ8Dsx9M,-6.255,0.0526,0.000637,117.965,11,0.0306,uh uh uh get get go get money,28,0.147,0.461,4,177453,0,0
650,Tonight,CeeLo Green,67,['pop rap'],300954,0.595,0.941,1SIW2f1MSTouaUWQ3nhB8w,-4.081,0.0534,0.000129,133.982,4,2.34E-06,guiding star shining destiny destiny laugh cry live die pray ive thinking bout lately trying find way live forever wouldnt amazing dont ever say never say wanna wild wanna free knowing nothing promised feel even better favorite sin dance like somebody watching tonight im living dream know mean,18,0.325,0.182,4,270707,0,0
