S No,Song Name,Artist Name,Artist Popularity,Artist Genres,Artist Followers,Danceability,Energy,Track ID,Loudness,Speechiness,Acousticness,Tempo,Key,Instrumentalness,Lyrics,Popularity,Liveness,Valence,Time Signature List,Duration,Hit,Artist Hit
700,Never Satisfied,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.589,0.725,4YspbtUBOCWU4MEIg9077O,4.159,0.0698,0.0705,149.991,0,2.12E-06,ive turning burning need something feed soul oh oh oh raise morning got need thats growing pick make whole oh oh oh body heaven feel like home sweet lip ill never let go im never satisfied even try keeping night im going crazy love need time bring back life im going crazy love,38,0.147,0.231,4,193987,0,1
701,I Luh Ya Papi,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.731,0.74,0fjqx2nfpWXdbrbnxDDgPT,6.307,0.448,0.449,96.015,8,0,put brother like give right car thats first give thats youre loving true get pull trigger go get gun gonna tie hair top put im ready let rock keep number 1 thats easy keep number 1 baby aint got baby look go green red wanna kill body gotta start head put imma need cause love papi didnt see see think love need aint none like luh ya papi luh ya papi luh ya luh ya luh ya papi luh ya papi luh ya luh ya luh ya papi luh ya papi luh ya luh ya luh ya papi yeah papi luh ya luh ya luh ya papi put brother like give right car thats first give thats youre loving true,53,0.13,0.589,4,207133,1,1
702,Acting Like That,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.83,0.721,1o2TUFm3HmbgmYr2OqmVpy,5.236,0.0838,0.0378,104.986,5,9.91E-06,ive since day 1 yeah im one right acting like dont care ive since day 1 dont let turn dont let burn dont get confused boy could lose turn dont let turn dont let burn cause everything could change matter day youve learned acting like gon miss im gone acting like acting like gon miss im gone acting like leave im taking bitch world right aint even gotta go nowhere boy better watch way walk,40,0.335,0.374,4,197400,0,1
703,Emotions,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.604,0.67,6fkTSDGmtp3P4JUGZ5JBMg,6.396,0.0303,0.162,94.071,1,0.000137,someone took emotion dont didnt ask someone took emotion feel good cause dont feel bad said gon take heart babe dont believe old thing damn thing changed youre playing game playing game im taking taking dont play baby game broke heart could feel deep gonna think real tear fall feel like cause dont want feel pain someone took emotion dont didnt ask someone took emotion,35,0.124,0.244,4,253387,0,1
704,So Good,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.661,0.617,4dLN7SiPi5EspQwirFSAIQ,7.824,0.0942,0.0248,92.415,7,1.08E-06,man dont put tongue cant see lonely taking care day long youre making leave give reason breathe thats mean im done im space gave room could fly thought would make die make feel like im alive boy word dont carry weight hold im still good im still good even didnt dollar bank even way im still good im still good man,35,0.0818,0.167,4,225080,0,1
705,Let It Be Me,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.299,0.32,4gJSa70lzeER2A7hm1BAzZ,7.87,0.0319,0.887,169.874,8,0.000146,day come must leave let ground foot day come feel weak let need oh falling love crime price pay life give bring hand gun run everything pride dont worry boy dont cry ask one love let ever meet last breath let last word say,37,0.129,0.385,3,226493,0,1
706,Worry No More,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.396,0.83,39zWIQYoTjDeDQGpbaTzNQ,5.676,0.466,0.0928,85.552,11,1.42E-06,anything make feel dont wanna worry id give anything come help perfect wont worry wont worry wont worry wanna feel like im brand new even though gotta em bitch close enough grab aint way imma always hold ya look move around ya anything make feel dont wanna worry want know name,34,0.132,0.589,4,229253,0,1
707,Booty,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.677,0.95,5NpKtnAo7PMzuP10QYWqeo,4.602,0.0503,0.00306,128.959,0,4.89E-05,big big booty got big booty big big booty got big booty big big booty got big booty big big booty big big booty got big booty baby mean youre mine youre sexy seen got boom shake room thats lightning thunder wanna meet wanna touch see light eye make wonder sexy girl party go grab man bring go light dont worry youre dancing birthday give ask let show big big booty got big booty work,55,0.246,0.526,4,203280,1,1
708,TENS,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.629,0.797,6D4pnx2gmdRnbL8sY8B8b6,7.166,0.154,0.0885,127.913,0,0,youre get ten ten ten youre crème la crème crème crème want stop show em clap bitch clap clap bitch clap snap bitch snap snap im calling star wanna see star hit floor girl star called turning war everybody wanna around car wanna see runway wanna see old way wanna see new way wanna see eating runway runway runway eat runway eating runway runway runway eat runway walk gimme heart leave floor tonight youre perfect youre living youre beautiful ten across board half u came flight came together one night wanna see leave floor,41,0.95,0.397,4,235280,0,1
709,Troubeaux,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.551,0.82,0uVQ0OW1q44WV0ysOB8Z04,4.744,0.101,0.125,97.962,5,0,love danger price kinda like thrill like sugar rush way make feel didnt see coming broke cause got walk like know wont hate one smile gotta admit youre fly love talk babe getting mind running like field play didnt see coming broke cause got walk like know wont hate damn aint boy,33,0.318,0.647,4,245067,0,1
710,Expertease ,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.541,0.776,5tpRdQQHr9eKa0tNdTmI64,6.069,0.0994,0.00237,171.839,11,1.32E-05,boy give hungry eye tonight dont wanna make aware give boy know make hot sweet spot know made know youre fire youre fire im fire im fire lit lit let rise yeah know youre fire youre fire im fire im fire lit lit let rise come baby ready set go wanna throw boy come baby ready set go let body world come baby ready set go let come baby ready set go ready set go let show im know,33,0.208,0.317,4,244987,0,1
711,Same Girl,Jennifer Lopez,79,"['dance pop', 'pop', 'pop rap', 'postteen pop', 'r&b', 'urban contemporary']",5431352,0.513,0.795,39XRceblcEDo0EMfxeEgrB,6.217,0.172,0.00813,160.021,0,0,killin im sleep im tired early mornin already name always im tryna get fake friend call yeah stuff okay dont show love want lie want crawl want cry im never fallin tryna put world shoulder get get damn grown dont owe nobody get get tryna put world shoulder get get damn grown dont owe nobody get get cause end im still girl girl,35,0.349,0.588,4,246160,0,1
712,Doing Too Much   Main,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.722,0.668,5PCYGkoOlpvjttDtG8XcvS,5.142,0.0672,0.298,141.03,2,0,im leaving telling miss baby much tryna wanna kiss baby much tell whats give lip baby much turning something aint hip baby much see got alone waiting right phone call hear voice keep wondering even feeling keep wondering even meant tell time boy youre cause grind cause always mind keep wondering everything said true keep wondering really coming go blowing keep telling im much oh go blowing keep telling im im leaving telling miss baby much,50,0.341,0.753,4,247246,1,0
713,Walk Away  ,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.672,0.585,0Sc9UwBpChiRKRF8DKvWKZ,5.797,0.0582,0.192,77.998,0,0,im gonna remember youre gonna remember im gon remember gon remember im gonna remember youre gonna remember im gon remember gon remember saw new girl yesterday feel must confess even though kill say ill admit short gotta though know shouldnt back mind cant help question foot youve long day take know like play till morning like cant explain feeling think every day even though weve moved get hard walk away walk away walk away walk away feel like live life day day hoping maybe youll come back though tell afraid move seems cant,60,0.156,0.834,4,238160,1,0
714,Easy ,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.815,0.806,4VeIf4ZyGkipbaJYXjPGUn,4.246,0.032,0.0786,121.006,0,2.76E-06,yeah yeah danger might young girl know fun got boy chasing trying make one im like gun whatever wanna get got boy caught know im hot hot shorty gotta slow dont know youre hot hot gotta go back ooh got going crazy see uh ooh head ooh uh ooh weak boy uh ooh cause damn easy cause damn easy cause damn easy,43,0.276,0.95,4,236573,0,0
715,When It Was Me,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.435,0.753,37LO2u0zlX3aDxuEQsTB88,6.065,0.202,0.491,79.312,0,3.46E-06,shes got green eye shes long brown hair back truck hell whats special used model shes done acting guess shes alright like ooh ooh im jealous im ooh ooh want everything shes got ooh ooh look remember way back used look way make much better make everything never make every dream,47,0.0855,0.34,1,241400,1,0
716,So Cold,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.713,0.772,7aKzg96XLHPxtSYCjztjk5,3.904,0.0437,0.33,94.979,6,3.45E-05,love cold love cold think time told truth yeah cause mind let gotta yeah cause someone else cant see finally see smile cause he one heart make feel like im number one everyday im everything never got dont try change mind cause ive enough time always let cant turn back around aint cold one love let go got one hold yeah yeah thats way make feel boy cold side yes know time let go yeah yeah love cold,29,0.121,0.68,4,219680,0,0
717,Good Girl,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.684,0.69,0V76gyWQij8hV9H3vcZJvQ,3.988,0.0442,0.0181,90.71,1,3.75E-05,somehow sit think need love ive without met didnt wanna let something hand told would never wrong together strong tell im falling keep falling yeah thought took heart uh thought could one needed im good girl wanna give world even wanna give love yes love matter hard try fight there boy deny,24,0.164,0.537,4,161027,0,0
718,Wanna Be With You ,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.738,0.752,2cqluu8zYBKI4DeIGCaM5G,5.121,0.0536,0.308,101.987,1,0,ooh ooh yeah yeah yeah know wanna talk gotta put mind feel like weve story thousand time feel like weve going around around ooh gotta put behind u yeah yeah baby listen please dont walk door cause ever need id lost id going crazy cause dont want nobody else wanna youre one baby youre one make whole looked eye see something wrong along trying make right keep u going strong loving baby listen please dont walk door cause ever need id lost id going crazy cause dont want nobody else,28,0.2,0.896,4,208720,0,0
719,Clap Ta This,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.794,0.897,1GFt3gTYpsPHBLmWN4wgMN,3.104,0.156,0.00446,96.994,8,0.0282,side pole uh im cause clap like called told like keep shining neck neck actually im best yet go best kept secret west yet ima think little something make want know hear pump pump pump til hard breathe shake little something cause know boy like see eye dont get baby look dont touch hand like form circle put middle like said like form circle low back give room oh make em clap wanna watch move make em clap shake thing make em clap know tonight got boy like oh make em clap oh oh make em clap oh oh,18,0.0559,0.564,4,228813,0,0
720,Breathe,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.689,0.811,2PGgudnawqVPdIZMrs8XAE,5.061,0.099,0.239,85.781,11,0,ooh dont know ooh dont know ooh dont know ooh dont know give time breathe need ya believe youre one need cant picture give time breathe need ya believe youre one need cant picture want time clear mind figure know youve time happy sad good bad every time turn around youre one always found never ever ever let never never never time see really mean every time look brown eye baby surprise thing saw hypnotized give time breathe,19,0.265,0.963,4,206907,0,0
721,Let's Go Out Tonight,Paula DeAnda,50,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",166383,0.782,0.577,6TXDjm1Nf1HAz8QlrZEROK,7.578,0.149,0.00647,99.063,7,0.00417,boy know im feeling youre saying true know see shining style super fine ooh well left behind ooh let go tonight gonna cause feel right let go tonight tonight cause take make let go tonight boy look really good like youre let go tonight get drive car get away aint way stopping there thing think another side there whole side cause play get get ive waiting around let go tonight,21,0.08,0.53,4,177187,0,0
